5/8, 0.901802808069
9/16, 0.88388988039
3/8, 0.88388988039
5/8, 0.319986763342
1/8, 0.102255192049
1/4, 0.707650245369
5/8, 0.319986763342
1/8, 0.102255192049
1/4, 0.707650245369
5/16, 0.953569187846
9/16, 0.0618938161992
3/16, 0.568140804404
1/8, 0.568140804404
5/8, 0.319986763342
1/8, 0.102255192049
1/4, 0.707650245369
5/8, 0.319986763342
1/8, 0.102255192049
1/4, 0.707650245369
5/8, 0.319986763342
1/8, 0.102255192049
1/4, 0.707650245369
5/8, 0.319986763342
1/8, 0.102255192049
1/4, 0.707650245369
