3/8, 0.882631462561
15/16, 0.567802123248
5/8, 0.567802123248
3/4, 0.879275057452
1, 0.815708222626
1/4, 0.815708222626
3/8, 0.882631462561
15/16, 0.567802123248
5/8, 0.567802123248
3/8, 0.882631462561
15/16, 0.567802123248
5/8, 0.567802123248
1/2, 0.681515549143
11/16, 0.569624293818
1/2, 0.569624293818
1/2, 0.681515549143
11/16, 0.569624293818
1/2, 0.569624293818
3/16, 0.958485582345
1/2, 0.790435415452
3/16, 0.228263331408
3/4, 0.250416478648
1/8, 0.250416478648
3/16, 0.958485582345
1/2, 0.790435415452
3/16, 0.228263331408
3/4, 0.250416478648
1/8, 0.250416478648
3/8, 0.882631462561
15/16, 0.567802123248
5/8, 0.567802123248
3/4, 0.879275057452
1, 0.815708222626
1/4, 0.815708222626
3/8, 0.882631462561
15/16, 0.567802123248
5/8, 0.567802123248
3/8, 0.882631462561
15/16, 0.567802123248
5/8, 0.567802123248
1/2, 0.681515549143
11/16, 0.569624293818
1/2, 0.569624293818
1/2, 0.681515549143
11/16, 0.569624293818
1/2, 0.569624293818
3/16, 0.958485582345
1/2, 0.790435415452
3/16, 0.228263331408
3/4, 0.250416478648
1/8, 0.250416478648
3/16, 0.958485582345
1/2, 0.790435415452
3/16, 0.228263331408
3/4, 0.250416478648
1/8, 0.250416478648
