1/2, 0.667920908605
1/4, 0.467626699721
3/4, 0.0346163072959
1/4, 0.0346163072959
1/2, 0.667920908605
1/4, 0.467626699721
3/4, 0.0346163072959
1/4, 0.0346163072959
1/4, 0.349668499392
1/4, 0.0285643363046
3/4, 0.0262993553246
1/2, 0.0262993553246
1/2, 0.667920908605
1/4, 0.467626699721
3/4, 0.0346163072959
1/4, 0.0346163072959
1/2, 0.0527446517054
3/4, 0.278531280527
1/2, 0.278531280527
1/2, 0.667920908605
1/4, 0.467626699721
3/4, 0.0346163072959
1/4, 0.0346163072959
1/2, 0.667920908605
1/4, 0.467626699721
3/4, 0.0346163072959
1/4, 0.0346163072959
1/4, 0.349668499392
1/4, 0.0285643363046
3/4, 0.0262993553246
1/2, 0.0262993553246
