1/2, 0.560165053522
3/16, 0.123746354345
1, 0.204849194867
5/16, 0.204849194867
3/4, 0.674176416874
3/8, 0.74458590846
1/4, 0.74458590846
3/4, 0.674176416874
3/8, 0.74458590846
1/4, 0.74458590846
1/4, 0.686691064976
5/16, 0.691322988716
3/4, 0.705158942646
7/16, 0.705158942646
1/4, 0.686691064976
5/16, 0.691322988716
3/4, 0.705158942646
7/16, 0.705158942646
3/4, 0.674176416874
3/8, 0.74458590846
1/4, 0.74458590846
1/2, 0.560165053522
3/16, 0.123746354345
1, 0.204849194867
5/16, 0.204849194867
1/2, 0.560165053522
3/16, 0.123746354345
1, 0.204849194867
5/16, 0.204849194867
5/16, 0.0409080753214
3/4, 0.980143907834
11/16, 0.980143907834
13/16, 0.877460642284
3/4, 0.470775372252
3/16, 0.470775372252
13/16, 0.877460642284
3/4, 0.470775372252
3/16, 0.470775372252
3/8, 0.690338942419
1/4, 0.495872772002
7/16, 0.986517765869
3/8, 0.986517765869
5/16, 0.0409080753214
3/4, 0.980143907834
11/16, 0.980143907834
3/8, 0.690338942419
1/4, 0.495872772002
7/16, 0.986517765869
3/8, 0.986517765869
13/16, 0.877460642284
3/4, 0.470775372252
3/16, 0.470775372252
3/8, 0.690338942419
1/4, 0.495872772002
7/16, 0.986517765869
3/8, 0.986517765869
1/2, 0.560165053522
3/16, 0.123746354345
1, 0.204849194867
5/16, 0.204849194867
3/4, 0.674176416874
3/8, 0.74458590846
1/4, 0.74458590846
3/4, 0.674176416874
3/8, 0.74458590846
1/4, 0.74458590846
1/4, 0.686691064976
5/16, 0.691322988716
3/4, 0.705158942646
7/16, 0.705158942646
1/4, 0.686691064976
5/16, 0.691322988716
3/4, 0.705158942646
7/16, 0.705158942646
3/4, 0.674176416874
3/8, 0.74458590846
1/4, 0.74458590846
1/2, 0.560165053522
3/16, 0.123746354345
1, 0.204849194867
5/16, 0.204849194867
1/2, 0.560165053522
3/16, 0.123746354345
1, 0.204849194867
5/16, 0.204849194867
1/2, 0.560165053522
3/16, 0.123746354345
1, 0.204849194867
5/16, 0.204849194867
3/4, 0.674176416874
3/8, 0.74458590846
1/4, 0.74458590846
3/4, 0.674176416874
3/8, 0.74458590846
1/4, 0.74458590846
1/4, 0.686691064976
5/16, 0.691322988716
3/4, 0.705158942646
7/16, 0.705158942646
1/4, 0.686691064976
5/16, 0.691322988716
3/4, 0.705158942646
7/16, 0.705158942646
3/4, 0.674176416874
3/8, 0.74458590846
1/4, 0.74458590846
1/2, 0.560165053522
3/16, 0.123746354345
1, 0.204849194867
5/16, 0.204849194867
1/2, 0.560165053522
3/16, 0.123746354345
1, 0.204849194867
5/16, 0.204849194867
1/2, 0.560165053522
3/16, 0.123746354345
1, 0.204849194867
5/16, 0.204849194867
3/4, 0.674176416874
3/8, 0.74458590846
1/4, 0.74458590846
3/4, 0.674176416874
3/8, 0.74458590846
1/4, 0.74458590846
1/4, 0.686691064976
5/16, 0.691322988716
3/4, 0.705158942646
7/16, 0.705158942646
1/4, 0.686691064976
5/16, 0.691322988716
