11/16, 0.352240458532
1/16, 0.821027008016
13/16, 0.210034116973
1/4, 0.210034116973
1/4, 0.988989153221
7/8, 0.371796823336
3/4, 0.371796823336
11/16, 0.681603440136
1/8, 0.847562005433
3/8, 0.838001709967
3/16, 0.838001709967
11/16, 0.352240458532
1/16, 0.821027008016
13/16, 0.210034116973
1/4, 0.210034116973
11/16, 0.352240458532
1/16, 0.821027008016
13/16, 0.210034116973
1/4, 0.210034116973
11/16, 0.681603440136
1/8, 0.847562005433
3/8, 0.838001709967
3/16, 0.838001709967
1/4, 0.988989153221
7/8, 0.371796823336
3/4, 0.371796823336
1, 0.521602960031
7/8, 0.42764182931
1/4, 0.767982279113
1/8, 0.767982279113
11/16, 0.681603440136
1/8, 0.847562005433
3/8, 0.838001709967
3/16, 0.838001709967
11/16, 0.681603440136
1/8, 0.847562005433
3/8, 0.838001709967
3/16, 0.838001709967
1/2, 0.554891818465
5/8, 0.34980443225
1/2, 0.34980443225
11/16, 0.352240458532
1/16, 0.821027008016
13/16, 0.210034116973
1/4, 0.210034116973
1/8, 0.193263253985
1/16, 0.32228210728
9/16, 0.592110238312
1/4, 0.709347144967
11/16, 0.681603440136
1/8, 0.847562005433
3/8, 0.838001709967
3/16, 0.838001709967
7/16, 0.905767854714
13/16, 0.393635298861
9/16, 0.393635298861
13/16, 0.560569852193
1, 0.443630081148
3/16, 0.443630081148
1/16, 0.40770879693
11/16, 0.383549223451
3/16, 0.608488606533
13/16, 0.615949298778
1/16, 0.615949298778
3/4, 0.338322884615
15/16, 0.0532877071989
1/4, 0.0532877071989
1/4, 0.71024389934
5/16, 0.438079182971
1/16, 0.933891859895
13/16, 0.934984980548
3/8, 0.934984980548
13/16, 0.560569852193
1, 0.443630081148
3/16, 0.443630081148
1/16, 0.40770879693
11/16, 0.383549223451
3/16, 0.608488606533
13/16, 0.615949298778
1/16, 0.615949298778
1/16, 0.40770879693
11/16, 0.383549223451
3/16, 0.608488606533
13/16, 0.615949298778
1/16, 0.615949298778
5/8, 0.02893199899
7/16, 0.909176062549
3/8, 0.909176062549
5/8, 0.02893199899
7/16, 0.909176062549
3/8, 0.909176062549
1/16, 0.40770879693
11/16, 0.383549223451
3/16, 0.608488606533
13/16, 0.615949298778
1/16, 0.615949298778
5/8, 0.02893199899
7/16, 0.909176062549
3/8, 0.909176062549
1/4, 0.71024389934
5/16, 0.438079182971
1/16, 0.933891859895
13/16, 0.934984980548
3/8, 0.934984980548
5/16, 0.934725697751
5/16, 0.725079571466
7/8, 0.0211224433848
3/8, 0.0211224433848
7/16, 0.621082287027
3/4, 0.71901627583
9/16, 0.71901627583
7/8, 0.932267879896
1/2, 0.585645758175
1/8, 0.585645758175
1/16, 0.40770879693
11/16, 0.383549223451
3/16, 0.608488606533
13/16, 0.615949298778
1/16, 0.615949298778
1, 0.547089567843
1/2, 0.934724649854
7/8, 0.299056568824
1/2, 0.299056568824
3/4, 0.926125202115
3/4, 0.0536747606023
1/4, 0.0536747606023
1/2, 0.470223746483
7/8, 0.17239292101
1/2, 0.17239292101
1/8, 0.808100433757
1/2, 0.619897149326
3/8, 0.824507019468
1/2, 0.934724649854
7/8, 0.299056568824
1/2, 0.299056568824
1/2, 0.934724649854
7/8, 0.299056568824
1/2, 0.299056568824
1/2, 0.934724649854
7/8, 0.299056568824
1/2, 0.299056568824
1/2, 0.934724649854
7/8, 0.299056568824
1/2, 0.299056568824
7/8, 0.228882785682
1/16, 0.934675594973
1, 0.0348992039269
1/16, 0.0348992039269
15/16, 0.799536122229
1/16, 0.134536193474
1/2, 0.934724649854
7/8, 0.299056568824
1/2, 0.299056568824
11/16, 0.0241218116306
1/2, 0.170209985063
5/16, 0.170209985063
1/2, 0.934724649854
7/8, 0.299056568824
1/2, 0.299056568824
1/2, 0.934724649854
7/8, 0.299056568824
1/2, 0.299056568824
1, 0.547089567843
1, 0.547089567843
1/2, 0.934724649854
7/8, 0.299056568824
1/2, 0.299056568824
3/4, 0.926125202115
3/4, 0.0536747606023
1/4, 0.0536747606023
1/2, 0.470223746483
7/8, 0.17239292101
1/2, 0.17239292101
1/8, 0.808100433757
1/2, 0.619897149326
3/8, 0.824507019468
1/2, 0.934724649854
7/8, 0.299056568824
1/2, 0.299056568824
1/2, 0.934724649854
7/8, 0.299056568824
1/2, 0.299056568824
1/2, 0.934724649854
7/8, 0.299056568824
1/2, 0.299056568824
1/2, 0.934724649854
7/8, 0.299056568824
1/2, 0.299056568824
7/8, 0.228882785682
1/16, 0.934675594973
1, 0.0348992039269
1/16, 0.0348992039269
15/16, 0.799536122229
1/16, 0.134536193474
1/2, 0.934724649854
7/8, 0.299056568824
1/2, 0.299056568824
11/16, 0.0241218116306
1/2, 0.170209985063
5/16, 0.170209985063
1/2, 0.934724649854
7/8, 0.299056568824
1/2, 0.299056568824
1/2, 0.934724649854
7/8, 0.299056568824
1/2, 0.299056568824
1, 0.547089567843
11/16, 0.352240458532
1/16, 0.821027008016
13/16, 0.210034116973
1/4, 0.210034116973
1/4, 0.988989153221
7/8, 0.371796823336
3/4, 0.371796823336
11/16, 0.681603440136
1/8, 0.847562005433
3/8, 0.838001709967
3/16, 0.838001709967
11/16, 0.352240458532
1/16, 0.821027008016
13/16, 0.210034116973
1/4, 0.210034116973
11/16, 0.352240458532
1/16, 0.821027008016
13/16, 0.210034116973
1/4, 0.210034116973
